sample_index,s1_x_g,s1_y_g,s1_z_g,s1_x_v,s1_y_v,s1_z_v,s2_x_g,s2_y_g,s2_z_g,s2_x_v,s2_y_v,s2_z_v
2695,0.9883,0.0000,-0.0485,1.9465,1.6500,1.6355,1.0118,0.0000,0.3245,1.9535,1.6500,1.7474
2696,0.9835,0.0000,-0.0471,1.9451,1.6500,1.6359,1.0088,0.0000,0.3362,1.9526,1.6500,1.7509
2697,1.0105,0.0000,-0.0609,1.9532,1.6500,1.6317,0.9992,0.0000,0.3277,1.9498,1.6500,1.7483
2698,0.9921,0.0000,-0.0642,1.9476,1.6500,1.6308,1.0116,0.0000,0.3333,1.9535,1.6500,1.7500
2699,0.9945,0.0000,-0.0749,1.9484,1.6500,1.6275,1.0132,0.0000,0.3357,1.9540,1.6500,1.7507
2700,0.9843,0.0000,-0.0477,1.9453,1.6500,1.6357,1.0057,0.0000,0.3232,1.9517,1.6500,1.7469
2701,1.0129,0.0000,-0.0567,1.9539,1.6500,1.6330,0.9980,0.0000,0.3490,1.9494,1.6500,1.7547
2702,0.9856,0.0000,-0.0700,1.9457,1.6500,1.6290,0.9980,0.0000,0.3538,1.9494,1.6500,1.7561
2703,0.9850,0.0000,-0.0708,1.9455,1.6500,1.6288,0.9840,0.0000,0.3508,1.9452,1.6500,1.7552
2704,0.9989,0.0000,-0.0468,1.9497,1.6500,1.6360,1.0120,0.0000,0.3483,1.9536,1.6500,1.7545
2705,1.0138,0.0000,-0.0424,1.9541,1.6500,1.6373,1.0007,0.0000,0.3430,1.9502,1.6500,1.7529
2706,1.0167,0.0000,-0.0718,1.9550,1.6500,1.6285,0.9923,0.0000,0.3239,1.9477,1.6500,1.7472
2707,1.0046,0.0000,-0.0745,1.9514,1.6500,1.6276,0.9918,0.0000,0.3239,1.9475,1.6500,1.7472
2708,0.9876,0.0000,-0.0442,1.9463,1.6500,1.6367,0.9907,0.0000,0.3484,1.9472,1.6500,1.7545
2709,1.0066,0.0000,-0.0521,1.9520,1.6500,1.6344,0.9844,0.0000,0.3276,1.9453,1.6500,1.7483
2710,1.0121,0.0000,-0.0430,1.9536,1.6500,1.6371,0.9972,0.0000,0.3322,1.9492,1.6500,1.7497
2711,1.0024,0.0000,-0.0570,1.9507,1.6500,1.6329,1.0159,0.0000,0.3528,1.9548,1.6500,1.7558
2712,0.9955,0.0000,-0.0532,1.9486,1.6500,1.6340,1.0125,0.0000,0.3287,1.9537,1.6500,1.7486
2713,1.0009,0.0000,-0.0636,1.9503,1.6500,1.6309,0.9884,0.0000,0.3259,1.9465,1.6500,1.7478
2714,0.9857,0.0000,-0.0578,1.9457,1.6500,1.6327,0.9878,0.0000,0.3479,1.9463,1.6500,1.7544
2715,1.0015,0.0000,-0.0728,1.9505,1.6500,1.6282,0.9979,0.0000,0.3515,1.9494,1.6500,1.7554
2716,1.0074,0.0000,-0.0508,1.9522,1.6500,1.6348,0.9906,0.0000,0.3331,1.9472,1.6500,1.7499
2717,1.0034,0.0000,-0.0682,1.9510,1.6500,1.6295,0.9955,0.0000,0.3341,1.9486,1.6500,1.7502
2718,0.9935,0.0000,-0.0705,1.9480,1.6500,1.6289,0.9956,0.0000,0.3552,1.9487,1.6500,1.7566
2719,1.0026,0.0000,-0.0481,1.9508,1.6500,1.6356,0.9993,0.0000,0.3259,1.9498,1.6500,1.7478
2720,1.0121,0.0000,-0.0634,1.9536,1.6500,1.6310,0.9887,0.0000,0.3571,1.9466,1.6500,1.7571
2721,1.0010,0.0000,-0.0708,1.9503,1.6500,1.6288,0.9850,0.0000,0.3278,1.9455,1.6500,1.7484
2722,1.0095,0.0000,-0.0680,1.9528,1.6500,1.6296,1.0088,0.0000,0.3340,1.9527,1.6500,1.7502
2723,1.0151,0.0000,-0.0577,1.9545,1.6500,1.6327,0.9849,0.0000,0.3330,1.9455,1.6500,1.7499
2724,1.0128,0.0000,-0.0509,1.9538,1.6500,1.6347,0.9871,0.0000,0.3488,1.9461,1.6500,1.7546
2725,0.9853,0.0000,-0.0642,1.9456,1.6500,1.6307,0.9977,0.0000,0.3439,1.9493,1.6500,1.7532
2726,0.9923,0.0000,-0.0505,1.9477,1.6500,1.6349,1.0039,0.0000,0.3249,1.9512,1.6500,1.7475
2727,1.0079,0.0000,-0.0516,1.9524,1.6500,1.6345,1.0057,0.0000,0.3412,1.9517,1.6500,1.7524
2728,0.9934,0.0000,-0.0682,1.9480,1.6500,1.6295,1.0109,0.0000,0.3379,1.9533,1.6500,1.7514
2729,1.0084,0.0000,-0.0710,1.9525,1.6500,1.6287,0.9947,0.0000,0.3463,1.9484,1.6500,1.7539
2730,1.0162,0.0000,-0.0445,1.9549,1.6500,1.6367,1.0084,0.0000,0.3389,1.9525,1.6500,1.7517
2731,1.0015,0.0000,-0.0506,1.9505,1.6500,1.6348,0.9981,0.0000,0.3371,1.9494,1.6500,1.7511
2732,1.0066,0.0000,-0.0704,1.9520,1.6500,1.6289,0.9867,0.0000,0.3291,1.9460,1.6500,1.7487
2733,1.0080,0.0000,-0.0770,1.9524,1.6500,1.6269,0.9912,0.0000,0.3347,1.9474,1.6500,1.7504
2734,1.0081,0.0000,-0.0561,1.9524,1.6500,1.6332,1.0137,0.0000,0.3417,1.9541,1.6500,1.7525
2735,0.9929,0.0000,-0.0614,1.9479,1.6500,1.6316,0.9969,0.0000,0.3365,1.9491,1.6500,1.7510
2736,1.0119,0.0000,-0.0451,1.9536,1.6500,1.6365,0.9876,0.0000,0.3230,1.9463,1.6500,1.7469
2737,1.0024,0.0000,-0.0627,1.9507,1.6500,1.6312,1.0020,0.0000,0.3569,1.9506,1.6500,1.7571
2738,0.9878,0.0000,-0.0576,1.9463,1.6500,1.6327,1.0120,0.0000,0.3564,1.9536,1.6500,1.7569
2739,0.9925,0.0000,-0.0701,1.9478,1.6500,1.6290,0.9958,0.0000,0.3436,1.9487,1.6500,1.7531
2740,1.0055,0.0000,-0.0514,1.9516,1.6500,1.6346,1.0123,0.0000,0.3302,1.9537,1.6500,1.7491
2741,1.0145,0.0000,-0.0665,1.9544,1.6500,1.6300,1.0035,0.0000,0.3549,1.9511,1.6500,1.7565
2742,1.0146,0.0000,-0.0640,1.9544,1.6500,1.6308,1.0108,0.0000,0.3283,1.9532,1.6500,1.7485
2743,0.9895,0.0000,-0.0692,1.9468,1.6500,1.6293,0.9886,0.0000,0.3283,1.9466,1.6500,1.7485
2744,0.9886,0.0000,-0.0694,1.9466,1.6500,1.6292,0.9950,0.0000,0.3270,1.9485,1.6500,1.7481
2745,1.0009,0.0000,-0.0735,1.9503,1.6500,1.6280,1.0165,0.0000,0.3456,1.9549,1.6500,1.7537
2746,0.9900,0.0000,-0.0627,1.9470,1.6500,1.6312,0.9916,0.0000,0.3553,1.9475,1.6500,1.7566
2747,1.0016,0.0000,-0.0540,1.9505,1.6500,1.6338,0.9872,0.0000,0.3418,1.9462,1.6500,1.7525
2748,0.9870,0.0000,-0.0467,1.9461,1.6500,1.6360,1.0150,0.0000,0.3492,1.9545,1.6500,1.7548
2749,0.9954,0.0000,-0.0615,1.9486,1.6500,1.6315,0.9853,0.0000,0.3313,1.9456,1.6500,1.7494
2750,0.9967,0.0000,-0.0704,1.9490,1.6500,1.6289,0.9971,0.0000,0.3461,1.9491,1.6500,1.7538
2751,0.9857,0.0000,-0.0438,1.9457,1.6500,1.6369,0.9883,0.0000,0.3330,1.9465,1.6500,1.7499
2752,1.0067,0.0000,-0.0461,1.9520,1.6500,1.6362,0.9825,0.0000,0.3394,1.9447,1.6500,1.7518
2753,1.0096,0.0000,-0.0732,1.9529,1.6500,1.6280,1.0135,0.0000,0.3232,1.9540,1.6500,1.7470
2754,1.0041,0.0000,-0.0613,1.9512,1.6500,1.6316,0.9829,0.0000,0.3467,1.9449,1.6500,1.7540
2755,1.0165,0.0000,-0.0425,1.9549,1.6500,1.6372,1.0154,0.0000,0.3418,1.9546,1.6500,1.7526
2756,1.0154,0.0000,-0.0510,1.9546,1.6500,1.6347,0.9892,0.0000,0.3280,1.9468,1.6500,1.7484
2757,0.9903,0.0000,-0.0573,1.9471,1.6500,1.6328,0.9894,0.0000,0.3229,1.9468,1.6500,1.7469
2758,0.9925,0.0000,-0.0500,1.9478,1.6500,1.6350,0.9900,0.0000,0.3504,1.9470,1.6500,1.7551
2759,0.9973,0.0000,-0.0602,1.9492,1.6500,1.6320,0.9835,0.0000,0.3310,1.9451,1.6500,1.7493
2760,1.0131,0.0000,-0.0526,1.9539,1.6500,1.6342,1.0126,0.0000,0.3409,1.9538,1.6500,1.7523
2761,0.9966,0.0000,-0.0550,1.9490,1.6500,1.6335,1.0171,0.0000,0.3535,1.9551,1.6500,1.7560
2762,1.0018,0.0000,-0.0693,1.9505,1.6500,1.6292,0.9885,0.0000,0.3513,1.9466,1.6500,1.7554
2763,1.0140,0.0000,-0.0554,1.9542,1.6500,1.6334,0.9955,0.0000,0.3432,1.9486,1.6500,1.7530
2764,1.0075,0.0000,-0.0566,1.9522,1.6500,1.6330,1.0071,0.0000,0.3365,1.9521,1.6500,1.7509
2765,1.0180,0.0000,-0.0583,1.9554,1.6500,1.6325,1.0063,0.0000,0.3564,1.9519,1.6500,1.7569
2766,1.0138,0.0000,-0.0662,1.9541,1.6500,1.6301,1.0132,0.0000,0.3343,1.9540,1.6500,1.7503
2767,0.9942,0.0000,-0.0546,1.9483,1.6500,1.6336,1.0004,0.0000,0.3433,1.9501,1.6500,1.7530
2768,0.9890,0.0000,-0.0423,1.9467,1.6500,1.6373,1.0012,0.0000,0.3344,1.9503,1.6500,1.7503
2769,1.0118,0.0000,-0.0689,1.9536,1.6500,1.6293,1.0135,0.0000,0.3352,1.9541,1.6500,1.7506
2770,1.0056,0.0000,-0.0692,1.9517,1.6500,1.6292,1.0056,0.0000,0.3324,1.9517,1.6500,1.7497
2771,1.0126,0.0000,-0.0550,1.9538,1.6500,1.6335,1.0095,0.0000,0.3375,1.9529,1.6500,1.7513
2772,0.9967,0.0000,-0.0529,1.9490,1.6500,1.6341,1.0083,0.0000,0.3222,1.9525,1.6500,1.7467
2773,1.0089,0.0000,-0.0774,1.9527,1.6500,1.6268,1.0018,0.0000,0.3381,1.9505,1.6500,1.7514
2774,0.9931,0.0000,-0.0756,1.9479,1.6500,1.6273,1.0006,0.0000,0.3277,1.9502,1.6500,1.7483
2775,0.9972,0.0000,-0.0690,1.9492,1.6500,1.6293,1.0015,0.0000,0.3388,1.9504,1.6500,1.7516
2776,0.9870,0.0000,-0.0754,1.9461,1.6500,1.6274,1.0169,0.0000,0.3578,1.9551,1.6500,1.7573
2777,0.9832,0.0000,-0.0637,1.9450,1.6500,1.6309,1.0154,0.0000,0.3467,1.9546,1.6500,1.7540
2778,0.9981,0.0000,-0.0636,1.9494,1.6500,1.6309,0.9901,0.0000,0.3285,1.9470,1.6500,1.7485
2779,1.0006,0.0000,-0.0753,1.9502,1.6500,1.6274,1.0151,0.0000,0.3445,1.9545,1.6500,1.7534
2780,0.9827,0.0000,-0.0690,1.9448,1.6500,1.6293,1.0023,0.0000,0.3361,1.9507,1.6500,1.7508
2781,1.0137,0.0000,-0.0521,1.9541,1.6500,1.6344,0.9900,0.0000,0.3430,1.9470,1.6500,1.7529
2782,0.9885,0.0000,-0.0744,1.9466,1.6500,1.6277,1.0121,0.0000,0.3273,1.9536,1.6500,1.7482
2783,1.0057,0.0000,-0.0745,1.9517,1.6500,1.6277,1.0156,0.0000,0.3286,1.9547,1.6500,1.7486
2784,0.9965,0.0000,-0.0510,1.9489,1.6500,1.6347,1.0043,0.0000,0.3291,1.9513,1.6500,1.7487
2785,1.0126,0.0000,-0.0628,1.9538,1.6500,1.6312,0.9915,0.0000,0.3513,1.9475,1.6500,1.7554
2786,0.9954,0.0000,-0.0531,1.9486,1.6500,1.6341,0.9859,0.0000,0.3454,1.9458,1.6500,1.7536
2787,1.0136,0.0000,-0.0481,1.9541,1.6500,1.6356,1.0180,0.0000,0.3257,1.9554,1.6500,1.7477
2788,1.0141,0.0000,-0.0462,1.9542,1.6500,1.6361,1.0009,0.0000,0.3416,1.9503,1.6500,1.7525
2789,1.0053,0.0000,-0.0441,1.9516,1.6500,1.6368,0.9984,0.0000,0.3269,1.9495,1.6500,1.7481
2790,1.0121,0.0000,-0.0724,1.9536,1.6500,1.6283,1.0095,0.0000,0.3248,1.9528,1.6500,1.7474
2791,1.0094,0.0000,-0.0531,1.9528,1.6500,1.6341,0.9862,0.0000,0.3562,1.9458,1.6500,1.7569
2792,0.9987,0.0000,-0.0748,1.9496,1.6500,1.6275,0.9896,0.0000,0.3328,1.9469,1.6500,1.7498
2793,1.0165,0.0000,-0.0493,1.9550,1.6500,1.6352,1.0013,0.0000,0.3496,1.9504,1.6500,1.7549
2794,1.0175,0.0000,-0.0578,1.9552,1.6500,1.6327,0.9852,0.0000,0.3422,1.9456,1.6500,1.7527
2795,0.9939,0.0000,-0.0580,1.9482,1.6500,1.6326,1.0142,0.0000,0.3395,1.9543,1.6500,1.7518
2796,1.0138,0.0000,-0.0590,1.9541,1.6500,1.6323,0.9993,0.0000,0.3336,1.9498,1.6500,1.7501
2797,1.0071,0.0000,-0.0439,1.9521,1.6500,1.6368,1.0016,0.0000,0.3551,1.9505,1.6500,1.7565
2798,1.0074,0.0000,-0.0685,1.9522,1.6500,1.6295,1.0151,0.0000,0.3257,1.9545,1.6500,1.7477
2799,0.9999,0.0000,-0.0633,1.9500,1.6500,1.6310,0.9918,0.0000,0.3547,1.9476,1.6500,1.7564
2800,1.0098,0.0000,-0.0739,1.9530,1.6500,1.6278,1.0058,0.0000,0.3360,1.9518,1.6500,1.7508
2801,0.9905,0.0000,-0.0449,1.9472,1.6500,1.6365,0.9866,0.0000,0.3361,1.9460,1.6500,1.7508
2802,1.0052,0.0000,-0.0421,1.9516,1.6500,1.6374,0.9950,0.0000,0.3422,1.9485,1.6500,1.7527
2803,1.0157,0.0000,-0.0647,1.9547,1.6500,1.6306,0.9902,0.0000,0.3222,1.9471,1.6500,1.7467
2804,1.0124,0.0000,-0.0653,1.9537,1.6500,1.6304,0.9895,0.0000,0.3390,1.9469,1.6500,1.7517
2805,0.9877,0.0000,-0.0481,1.9463,1.6500,1.6356,0.9987,0.0000,0.3574,1.9496,1.6500,1.7572
2806,0.9854,0.0000,-0.0616,1.9456,1.6500,1.6315,1.0006,0.0000,0.3417,1.9502,1.6500,1.7525
2807,0.9829,0.0000,-0.0683,1.9449,1.6500,1.6295,1.0113,0.0000,0.3403,1.9534,1.6500,1.7521
2808,1.0097,0.0000,-0.0585,1.9529,1.6500,1.6324,1.0068,0.0000,0.3316,1.9520,1.6500,1.7495
2809,1.0133,0.0000,-0.0474,1.9540,1.6500,1.6358,1.0140,0.0000,0.3491,1.9542,1.6500,1.7547
2810,0.9937,0.0000,-0.0550,1.9481,1.6500,1.6335,1.0155,0.0000,0.3244,1.9547,1.6500,1.7473
2811,1.0099,0.0000,-0.0503,1.9530,1.6500,1.6349,1.0063,0.0000,0.3303,1.9519,1.6500,1.7491
2812,1.0058,0.0000,-0.0462,1.9517,1.6500,1.6361,0.9841,0.0000,0.3478,1.9452,1.6500,1.7543
2813,0.9980,0.0000,-0.0642,1.9494,1.6500,1.6308,1.0095,0.0000,0.3251,1.9528,1.6500,1.7475
2814,0.9831,0.0000,-0.0680,1.9449,1.6500,1.6296,0.9891,0.0000,0.3252,1.9467,1.6500,1.7476
2815,0.9883,0.0000,-0.0472,1.9465,1.6500,1.6358,0.9903,0.0000,0.3382,1.9471,1.6500,1.7515
2816,0.9897,0.0000,-0.0453,1.9469,1.6500,1.6364,1.0169,0.0000,0.3529,1.9551,1.6500,1.7559
2817,0.9825,0.0000,-0.0500,1.9448,1.6500,1.6350,0.9914,0.0000,0.3387,1.9474,1.6500,1.7516
2818,0.9917,0.0000,-0.0577,1.9475,1.6500,1.6327,0.9969,0.0000,0.3461,1.9491,1.6500,1.7538
2819,1.0074,0.0000,-0.0628,1.9522,1.6500,1.6312,0.9825,0.0000,0.3530,1.9448,1.6500,1.7559
2820,1.0026,0.0000,-0.0500,1.9508,1.6500,1.6350,0.9869,0.0000,0.3385,1.9461,1.6500,1.7516
2821,1.0037,0.0000,-0.0449,1.9511,1.6500,1.6365,0.9917,0.0000,0.3333,1.9475,1.6500,1.7500
2822,1.0132,0.0000,-0.0568,1.9540,1.6500,1.6330,1.0048,0.0000,0.3236,1.9514,1.6500,1.7471
2823,0.9869,0.0000,-0.0763,1.9461,1.6500,1.6271,1.0066,0.0000,0.3456,1.9520,1.6500,1.7537
2824,1.0153,0.0000,-0.0765,1.9546,1.6500,1.6271,0.9869,0.0000,0.3338,1.9461,1.6500,1.7502
2825,0.9832,0.0000,-0.0769,1.9450,1.6500,1.6269,0.9931,0.0000,0.3253,1.9479,1.6500,1.7476
2826,1.0065,0.0000,-0.0735,1.9520,1.6500,1.6279,1.0147,0.0000,0.3262,1.9544,1.6500,1.7479
2827,1.0113,0.0000,-0.0465,1.9534,1.6500,1.6360,1.0005,0.0000,0.3555,1.9501,1.6500,1.7567
2828,1.0062,0.0000,-0.0758,1.9519,1.6500,1.6273,0.9905,0.0000,0.3544,1.9472,1.6500,1.7563
2829,0.9850,0.0000,-0.0760,1.9455,1.6500,1.6272,1.0010,0.0000,0.3228,1.9503,1.6500,1.7469
2830,1.0132,0.0000,-0.0546,1.9540,1.6500,1.6336,0.9916,0.0000,0.3516,1.9475,1.6500,1.7555
2831,0.9845,0.0000,-0.0734,1.9454,1.6500,1.6280,1.0037,0.0000,0.3442,1.9511,1.6500,1.7533
2832,1.0036,0.0000,-0.0746,1.9511,1.6500,1.6276,0.9836,0.0000,0.3353,1.9451,1.6500,1.7506
2833,0.9997,0.0000,-0.0511,1.9499,1.6500,1.6347,0.9940,0.0000,0.3490,1.9482,1.6500,1.7547
2834,1.0035,0.0000,-0.0481,1.9510,1.6500,1.6356,0.9864,0.0000,0.3536,1.9459,1.6500,1.7561
2835,0.9844,0.0000,-0.0657,1.9453,1.6500,1.6303,1.0014,0.0000,0.3326,1.9504,1.6500,1.7498
2836,0.9977,0.0000,-0.0717,1.9493,1.6500,1.6285,1.0054,0.0000,0.3454,1.9516,1.6500,1.7536
2837,0.9928,0.0000,-0.0495,1.9479,1.6500,1.6351,1.0044,0.0000,0.3545,1.9513,1.6500,1.7564
2838,1.0063,0.0000,-0.0687,1.9519,1.6500,1.6294,0.9920,0.0000,0.3441,1.9476,1.6500,1.7532
2839,0.9825,0.0000,-0.0453,1.9448,1.6500,1.6364,0.9959,0.0000,0.3347,1.9488,1.6500,1.7504
2840,1.0180,0.0000,-0.0552,1.9554,1.6500,1.6334,1.0069,0.0000,0.3544,1.9521,1.6500,1.7563
2841,0.9983,0.0000,-0.0532,1.9495,1.6500,1.6340,0.9903,0.0000,0.3580,1.9471,1.6500,1.7574
2842,0.9920,0.0000,-0.0701,1.9476,1.6500,1.6290,1.0086,0.0000,0.3488,1.9526,1.6500,1.7546
2843,0.9872,0.0000,-0.0555,1.9462,1.6500,1.6334,0.9939,0.0000,0.3580,1.9482,1.6500,1.7574
2844,0.9835,0.0000,-0.0449,1.9450,1.6500,1.6365,1.0165,0.0000,0.3311,1.9549,1.6500,1.7493
2845,0.9953,0.0000,-0.0524,1.9486,1.6500,1.6343,0.9986,0.0000,0.3234,1.9496,1.6500,1.7470
2846,1.0016,0.0000,-0.0583,1.9505,1.6500,1.6325,0.9885,0.0000,0.3526,1.9465,1.6500,1.7558
2847,1.0069,0.0000,-0.0693,1.9521,1.6500,1.6292,0.9977,0.0000,0.3384,1.9493,1.6500,1.7515
2848,1.0025,0.0000,-0.0720,1.9507,1.6500,1.6284,0.9957,0.0000,0.3310,1.9487,1.6500,1.7493
2849,1.0003,0.0000,-0.0669,1.9501,1.6500,1.6299,1.0002,0.0000,0.3455,1.9501,1.6500,1.7536
2850,1.0172,0.0000,-0.0473,1.9552,1.6500,1.6358,0.9980,0.0000,0.3544,1.9494,1.6500,1.7563
2851,1.0053,0.0000,-0.0577,1.9516,1.6500,1.6327,0.9940,0.0000,0.3488,1.9482,1.6500,1.7546
2852,0.9867,0.0000,-0.0682,1.9460,1.6500,1.6295,0.9824,0.0000,0.3449,1.9447,1.6500,1.7535
2853,0.9843,0.0000,-0.0506,1.9453,1.6500,1.6348,1.0146,0.0000,0.3515,1.9544,1.6500,1.7555
2854,0.9989,0.0000,-0.0770,1.9497,1.6500,1.6269,1.0077,0.0000,0.3553,1.9523,1.6500,1.7566
2855,0.9939,0.0000,-0.0582,1.9482,1.6500,1.6325,0.9898,0.0000,0.3429,1.9469,1.6500,1.7529
2856,0.9990,0.0000,-0.0590,1.9497,1.6500,1.6323,1.0119,0.0000,0.3240,1.9536,1.6500,1.7472
2857,0.9978,0.0000,-0.0774,1.9493,1.6500,1.6268,1.0161,0.0000,0.3314,1.9548,1.6500,1.7494
2858,1.0040,0.0000,-0.0734,1.9512,1.6500,1.6280,1.0131,0.0000,0.3417,1.9539,1.6500,1.7525
2859,1.0098,0.0000,-0.0616,1.9529,1.6500,1.6315,1.0103,0.0000,0.3469,1.9531,1.6500,1.7541
2860,1.0104,0.0000,-0.0777,1.9531,1.6500,1.6267,1.0107,0.0000,0.3328,1.9532,1.6500,1.7498
2861,0.9883,0.0000,-0.0590,1.9465,1.6500,1.6323,0.9992,0.0000,0.3459,1.9498,1.6500,1.7538
2862,0.9990,0.0000,-0.0572,1.9497,1.6500,1.6329,0.9973,0.0000,0.3484,1.9492,1.6500,1.7545
2863,1.0001,0.0000,-0.0489,1.9500,1.6500,1.6353,1.0082,0.0000,0.3306,1.9525,1.6500,1.7492
2864,0.9973,0.0000,-0.0724,1.9492,1.6500,1.6283,0.9887,0.0000,0.3530,1.9466,1.6500,1.7559
2865,1.0155,0.0000,-0.0530,1.9547,1.6500,1.6341,1.0080,0.0000,0.3482,1.9524,1.6500,1.7545
2866,0.9898,0.0000,-0.0611,1.9469,1.6500,1.6317,1.0051,0.0000,0.3300,1.9515,1.6500,1.7490
2867,1.0032,0.0000,-0.0471,1.9510,1.6500,1.6359,0.9831,0.0000,0.3579,1.9449,1.6500,1.7574
2868,1.0036,0.0000,-0.0484,1.9511,1.6500,1.6355,1.0097,0.0000,0.3309,1.9529,1.6500,1.7493
2869,0.9972,0.0000,-0.0428,1.9492,1.6500,1.6371,0.9859,0.0000,0.3471,1.9458,1.6500,1.7541
2870,0.9837,0.0000,-0.0775,1.9451,1.6500,1.6268,1.0047,0.0000,0.3229,1.9514,1.6500,1.7469
2871,1.0102,0.0000,-0.0646,1.9531,1.6500,1.6306,0.9901,0.0000,0.3548,1.9470,1.6500,1.7564
2872,1.0073,0.0000,-0.0693,1.9522,1.6500,1.6292,0.9838,0.0000,0.3243,1.9451,1.6500,1.7473
2873,1.0091,0.0000,-0.0554,1.9527,1.6500,1.6334,1.0117,0.0000,0.3246,1.9535,1.6500,1.7474
2874,1.0057,0.0000,-0.0689,1.9517,1.6500,1.6293,1.0139,0.0000,0.3229,1.9542,1.6500,1.7469
2875,0.9871,0.0000,-0.0491,1.9461,1.6500,1.6353,1.0158,0.0000,0.3300,1.9548,1.6500,1.7490
2876,1.0014,0.0000,-0.0710,1.9504,1.6500,1.6287,1.0022,0.0000,0.3387,1.9507,1.6500,1.7516
2877,1.0133,0.0000,-0.0774,1.9540,1.6500,1.6268,1.0160,0.0000,0.3513,1.9548,1.6500,1.7554
2878,1.0130,0.0000,-0.0654,1.9539,1.6500,1.6304,1.0093,0.0000,0.3294,1.9528,1.6500,1.7488
2879,0.9887,0.0000,-0.0695,1.9466,1.6500,1.6291,0.9900,0.0000,0.3418,1.9470,1.6500,1.7525
2880,1.0177,0.0000,-0.0666,1.9553,1.6500,1.6300,1.0177,0.0000,0.3333,1.9553,1.6500,1.7500
2881,1.0104,0.0000,-0.0678,1.9531,1.6500,1.6297,1.0028,0.0000,0.3390,1.9508,1.6500,1.7517
2882,0.9876,0.0000,-0.0471,1.9463,1.6500,1.6359,1.0159,0.0000,0.3248,1.9548,1.6500,1.7474
2883,1.0006,0.0000,-0.0730,1.9502,1.6500,1.6281,1.0075,0.0000,0.3429,1.9522,1.6500,1.7529
2884,1.0047,0.0000,-0.0720,1.9514,1.6500,1.6284,1.0175,0.0000,0.3514,1.9552,1.6500,1.7554
2885,1.0002,0.0000,-0.0486,1.9501,1.6500,1.6354,1.0073,0.0000,0.3329,1.9522,1.6500,1.7499
2886,0.9994,0.0000,-0.0752,1.9498,1.6500,1.6274,0.9820,0.0000,0.3488,1.9446,1.6500,1.7547
2887,1.0126,0.0000,-0.0624,1.9538,1.6500,1.6313,0.9926,0.0000,0.3484,1.9478,1.6500,1.7545
2888,1.0138,0.0000,-0.0579,1.9541,1.6500,1.6326,1.0147,0.0000,0.3506,1.9544,1.6500,1.7552
2889,0.9866,0.0000,-0.0476,1.9460,1.6500,1.6357,0.9961,0.0000,0.3492,1.9488,1.6500,1.7548
2890,0.9982,0.0000,-0.0612,1.9494,1.6500,1.6316,1.0106,0.0000,0.3504,1.9532,1.6500,1.7551
2891,1.0177,0.0000,-0.0668,1.9553,1.6500,1.6300,0.9822,0.0000,0.3541,1.9447,1.6500,1.7562
2892,1.0126,0.0000,-0.0435,1.9538,1.6500,1.6370,0.9963,0.0000,0.3258,1.9489,1.6500,1.7477
2893,1.0143,0.0000,-0.0766,1.9543,1.6500,1.6270,0.9835,0.0000,0.3398,1.9450,1.6500,1.7519
2894,0.9862,0.0000,-0.0614,1.9459,1.6500,1.6316,1.0082,0.0000,0.3460,1.9525,1.6500,1.7538
2895,0.9951,0.0000,-0.0660,1.9485,1.6500,1.6302,1.0097,0.0000,0.3545,1.9529,1.6500,1.7563
2896,1.0076,0.0000,-0.0558,1.9523,1.6500,1.6333,0.9911,0.0000,0.3438,1.9473,1.6500,1.7531
2897,1.0053,0.0000,-0.0682,1.9516,1.6500,1.6295,0.9838,0.0000,0.3577,1.9452,1.6500,1.7573
2898,0.9987,0.0000,-0.0484,1.9496,1.6500,1.6355,0.9978,0.0000,0.3547,1.9493,1.6500,1.7564
2899,0.9914,0.0000,-0.0556,1.9474,1.6500,1.6333,0.9981,0.0000,0.3483,1.9494,1.6500,1.7545
2900,0.9885,0.0000,-0.0720,1.9465,1.6500,1.6284,0.9891,0.0000,0.3386,1.9467,1.6500,1.7516
2901,1.0100,0.0000,-0.0467,1.9530,1.6500,1.6360,1.0088,0.0000,0.3337,1.9526,1.6500,1.7501
2902,1.0035,0.0000,-0.0476,1.9510,1.6500,1.6357,1.0165,0.0000,0.3436,1.9549,1.6500,1.7531
2903,0.9887,0.0000,-0.0559,1.9466,1.6500,1.6332,0.9891,0.0000,0.3554,1.9467,1.6500,1.7566
2904,0.9845,0.0000,-0.0483,1.9454,1.6500,1.6355,0.9996,0.0000,0.3504,1.9499,1.6500,1.7551
2905,0.9872,0.0000,-0.0640,1.9461,1.6500,1.6308,0.9885,0.0000,0.3383,1.9466,1.6500,1.7515
2906,0.9913,0.0000,-0.0699,1.9474,1.6500,1.6290,0.9826,0.0000,0.3282,1.9448,1.6500,1.7485
2907,0.9985,0.0000,-0.0706,1.9495,1.6500,1.6288,1.0146,0.0000,0.3457,1.9544,1.6500,1.7537
2908,0.9903,0.0000,-0.0498,1.9471,1.6500,1.6351,1.0067,0.0000,0.3310,1.9520,1.6500,1.7493
2909,0.9845,0.0000,-0.0585,1.9454,1.6500,1.6324,0.9971,0.0000,0.3480,1.9491,1.6500,1.7544
2910,1.0179,0.0000,-0.0638,1.9554,1.6500,1.6309,1.0000,0.0000,0.3345,1.9500,1.6500,1.7504
2911,0.9850,0.0000,-0.0692,1.9455,1.6500,1.6292,1.0040,0.0000,0.3223,1.9512,1.6500,1.7467
